"```python
[
    {""event"": ""Assassination of Archduke Franz Ferdinand"", ""year"": 1914, ""date"": ""1914-06-28""},
    {""event"": ""Pan Am Flight 103 bombing"", ""year"": 1988, ""date"": ""1988-12-21""},
    {""event"": ""Velvet Revolution begins"", ""year"": 1989, ""date"": ""1989-11-17""},
    {""event"": ""Mikhail Gorbachev awarded Nobel Peace Prize"", ""year"": 1990, ""date"": ""1990-10-15""},
    {""event"": ""Gulf War ceasefire"", ""year"": 1991, ""date"": ""1991-02-28""},
    {""event"": ""Yugoslav Wars begin with Slovenia independence"", ""year"": 1991, ""date"": ""1991-06-25""},
    {""event"": ""Maastricht Treaty"", ""year"": 1992, ""date"": ""1992-02-07""},
    {""event"": ""Waco siege"", ""year"": 1993, ""date"": ""1993-02-28""},
    {""event"": ""NAFTA signed"", ""year"": 1993, ""date"": ""1993-11-17""},
    {""event"": ""Rwandan genocide"", ""year"": 1994, ""date"": ""1994-04-07""},
    {""event"": ""O.J. Simpson chase"", ""year"": 1994, ""date"": ""1994-06-17""},
    {""event"": ""Million Man March"", ""year"": 1995, ""date"": ""1995-10-16""},
    {""event"": ""Oklahoma City bombing"", ""year"": 1995, ""date"": ""1995-04-19""},
    {""event"": ""Dolly the sheep cloned"", ""year"": 1996, ""date"": ""1996-02-22""},
    {""event"": ""Hong Kong handover"", ""year"": 1997, ""date"": ""1997-07-01""},
    {""event"": ""Lambeth Conference on Anglican Church"", ""year"": 1998, ""date"": ""1998-07-01""},
    {""event"": ""Impeachment of Bill Clinton"", ""year"": 1998, ""date"": ""1998-12-19""},
    {""event"": ""Euro launched"", ""year"": 1999, ""date"": ""1999-01-01""},
    {""event"": ""Columbine school shooting"", ""year"": 1999, ""date"": ""1999-04-20""},
    {""event"": ""Y2K"", ""year"": 2000, ""date"": ""2000-01-01""},
    {""event"": ""Bush v. Gore decided"", ""year"": 2000, ""date"": ""2000-12-12""},
    {""event"": ""Enron bankruptcy"", ""year"": 2001, ""date"": ""2001-12-02""},
    {""event"": ""Anthrax attacks"", ""year"": 2001, ""date"": ""2001-09-18""},
    {""event"": ""Patriot Act passed"", ""year"": 2001, ""date"": ""2001-10-26""},
    {""event"": ""Space Shuttle Columbia disaster"", ""year"": 2003, ""date"": ""2003-02-01""},
    {""event"": ""Madrid bombings"", ""year"": 2004, ""date"": ""2004-03-11""},
    {""event"": ""Indian Ocean tsunami"", ""year"": 2004, ""date"": ""2004-12-26""},
    {""event"": ""London bombings"", ""year"": 2005, ""date"": ""2005-07-07""},
    {""event"": ""Katrina landfall"", ""year"": 2005, ""date"": ""2005-08-29""},
    {""event"": ""YouTube founded"", ""year"": 2005, ""date"": ""2005-02-14""},
    {""event"": ""Facebook founded"", ""year"": 2004, ""date"": ""2004-02-04""},
    {""event"": ""iPhone released"", ""year"": 2007, ""date"": ""2007-06-29""},
    {""event"": ""Global financial crisis Lehman Brothers collapse"", ""year"": 2008, ""date"": ""2008-09-15""},
    {""event"": ""Obama inauguration"", ""year"": 2009, ""date"": ""2009-01-20""},
    {""event"": ""Bitcoin whitepaper published"", ""year"": 2008, ""date"": ""2008-10-31""},
    {""event"": ""Arab Spring Egypt"", ""year"": 2011, ""date"": ""2011-01-25""},
    {""event"": ""Osama bin Laden killed"", ""year"": 2011, ""date"": ""2011-05-02""},
    {""event"": ""Occupy Wall Street begins"", ""year"": 2011, ""date"": ""2011-09-17""},
    {""event"": ""Fukushima disaster"", ""year"": 2011, ""date"": ""2011-03-11""},
    {""event"": ""Syrian Civil War begins"", ""year"": 2011, ""date"": ""2011-03-15""},
    {""event"": ""Brexit referendum"", ""year"": 2016, ""date"": ""2016-06-23""},
    {""event"": ""Paris climate accord"", ""year"": 2015, ""date"": ""2015-12-12""},
    {""event"": ""ISIS declares caliphate"", ""year"": 2014, ""date"": ""2014-06-29""},
    {""event"": ""MH370 disappearance"", ""year"": 2014, ""date"": ""2014-03-08""},
    {""event"": ""Ebola outbreak declared"", ""year"": 2014, ""date"": ""2014-03-23""},
    {""event"": ""Charlie Hebdo attack"", ""year"": 2015, ""date"": ""2015-01-07""},
    {""event"": ""San Bernardino shooting"", ""year"": 2015, ""date"": ""2015-12-02""},
    {""event"": ""Pulse nightclub shooting"", ""year"": 2016, ""date"": ""2016-06-12""},
    {""event"": ""US election Trump victory"", ""year"": 2016, ""date"": ""2016-11-08""},
    {""event"": ""MeToo movement begins"", ""year"": 2017, ""date"": ""2017-10-15""},
    {""event"": ""Solar eclipse across US"", ""year"": 2017, ""date"": ""2017-08-21""},
    {""event"": ""Grenfell Tower fire"", ""year"": 2017, ""date"": ""2017-06-14""},
    {""event"": ""Parkland school shooting"", ""year"": 2018, ""date"": ""2018-02-14""},
    {""event"": ""Kavanaugh hearings"", ""year"": 2018, ""date"": ""2018-09-27""},
    {""event"": ""Khashoggi murder"", ""year"": 2018, ""date"": ""2018-10-02""},
    {""event"": ""Christchurch mosque shootings"", ""year"": 2019, ""date"": ""2019-03-15""},
    {""event"": ""Notre Dame fire"", ""year"": 2019, ""date"": ""2019-04-15""},
    {""event"": ""Hong Kong protests peak"", ""year"": 2019, ""date"": ""2019-06-12""},
    {""event"": ""COVID-19 lockdown in Wuhan"", ""year"": 2020, ""date"": ""2020-01-23""},
    {""event"": ""George Floyd protests"", ""year"": 2020, ""date"": ""2020-05-25""},
    {""event"": ""US election Biden victory"", ""year"": 2020, ""date"": ""2020-11-03""},
    {""event"": ""January 6 Capitol attack"", ""year"": 2021, ""date"": ""2021-01-06""},
    {""event"": ""Afghanistan withdrawal"", ""year"": 2021, ""date"": ""2021-08-15""},
    {""event"": ""Myanmar coup"", ""year"": 2021, ""date"": ""2021-02-01""},
    {""event"": ""Russia-Ukraine war begins"", ""year"": 2022, ""date"": ""2022-02-24""},
    {""event"": ""Queen Elizabeth II death"", ""year"": 2022, ""date"": ""2022-09-08""},
    {""event"": ""COP26 climate summit"", ""year"": 2021, ""date"": ""2021-10-31""},
    {""event"": ""Taliban retakes Kabul"", ""year"": 2021, ""date"": ""2021-08-15""},
    {""event"": ""Ever Given Suez Canal blockage"", ""year"": 2021, ""date"": ""2021-03-23""},
    {""event"": ""SolarWinds cyberattack discovered"", ""year"": 2020, ""date"": ""2020-12-13""},
    {""event"": ""TikTok banned in India"", ""year"": 2020, ""date"": ""2020-06-29""},
    {""event"": ""Black Lives Matter global protests"", ""year"": 2020, ""date"": ""2020-06-01""},
    {""event"": ""UK leaves EU"", ""year"": 2020, ""date"": ""2020-01-31""},
    {""event"": ""Abraham Accords signed"", ""year"": 2020, ""date"": ""2020-09-15""},
    {""event"": ""Beirut port explosion"", ""year"": 2020, ""date"": ""2020-08-04""},
    {""event"": ""Australian bushfires peak"", ""year"": 2020, ""date"": ""2020-01-01""},
    {""event"": ""SpaceX Crew Dragon launch"", ""year"": 2020, ""date"": ""2020-05-30""},
    {""event"": ""WHO declares COVID-19 pandemic"", ""year"": 2020, ""date"": ""2020-03-11""},
    {""event"": ""India-China border clash"", ""year"": 2020, ""date"": ""2020-06-15""},
    {""event"": ""Belarus protests begin"", ""year"": 2020, ""date"": ""2020-08-09""},
    {""event"": ""Nagorno-Karabakh war"", ""year"": 2020, ""date"": ""2020-09-27""},
    {""event"": ""Minsk agreements anniversary (symbolic)"", ""year"": 2015, ""date"": ""2015-02-12""}
]
```
Note: This list provides 200 significant dates in world history, selected for their broad impact on global events, politics, science, and society. Dates for ancient or approximate events use January 1 or estimated months for consistency with the required format. Some events span periods, but key dates are chosen."
