"[
  {""event"": ""Assassination of Archduke Franz Ferdinand, sparking World War I"", ""year"": 1914, ""date"": ""1914-06-28""},
  {""event"": ""Signing of the Treaty of Versailles, ending World War I"", ""year"": 1919, ""date"": ""1919-06-28""},
  {""event"": ""Stock Market Crash, beginning of the Great Depression"", ""year"": 1929, ""date"": ""1929-10-29""},
  {""event"": ""German invasion of Poland, start of World War II in Europe"", ""year"": 1939, ""date"": ""1939-09-01""},
  {""event"": ""Japanese attack on Pearl Harbor, U.S. entry into World War II"", ""year"": 1941, ""date"": ""1941-12-07""},
  {""event"": ""D-Day Allied invasion of Normandy"", ""year"": 1944, ""date"": ""1944-06-06""},
  {""event"": ""CRISPR gene editing demonstrated"", ""year"": 2012, ""date"": ""2012-04-01""},
  {""event"": ""First 3D printed gun"", ""year"": 2013, ""date"": ""2013-05-05""},
  {""event"": ""Commercial 3D printing boom"", ""year"": 2014, ""date"": ""2014-01-01""},
  {""event"": ""First lab-grown burger"", ""year"": 2013, ""date"": ""2013-08-05""},
  {""event"": ""Renewable energy surpasses coal in some countries"", ""year"": 2015, ""date"": ""2015-01-01""},
  {""event"": ""Paris Agreement"", ""year"": 2015, ""date"": ""2015-12-12""},
  {""event"": ""First solar-powered flight around world"", ""year"": 2016, ""date"": ""2016-07-09""},
  {""event"": ""Electric car sales hit milestone"", ""year"": 2017, ""date"": ""2017-01-01""},
  {""event"": ""Global plastic pollution treaty talks"", ""year"": 2022, ""date"": ""2022-03-02""},
  {""event"": ""First space tourist to ISS"", ""year"": 2001, ""date"": ""2001-04-28""},
  {""event"": ""Mars Perseverance Ingenuity helicopter flight"", ""year"": 2021, ""date"": ""2021-04-19""},
  {""event"": ""First private company to dock with ISS"", ""year"": 2021, ""date"": ""2021-04-24""},
  {""event"": ""Artemis Accords signed"", ""year"": 2020, ""date"": ""2020-10-13""},
  {""event"": ""Neutron star collision detected"", ""year"": 2017, ""date"": ""2017-08-17""},
  {""event"": ""First image of black hole"", ""year"": 2019, ""date"": ""2019-04-10""},
  {""event"": ""COVID-19 vaccines distributed"", ""year"": 2020, ""date"": ""2020-12-14""},
  {""event"": ""mRNA technology Nobel Prize"", ""year"": 2023, ""date"": ""2023-10-02""},
  {""event"": ""First pig heart transplant to human"", ""year"": 2022, ""date"": ""2022-01-07""},
  {""event"": ""Neuralink brain implant demo"", ""year"": 2023, ""date"": ""2023-01-30""},
  {""event"": ""First quantum internet link"", ""year"": 2020, ""date"": ""2020-02-01""},
  {""event"": ""Fusion energy net gain achieved"", ""year"": 2022, ""date"": ""2022-12-05""}
]"
